"annotation_id","annotator","char_count","created_at","finbert_category","finbert_confidence","id","label","lead_time","paragraph_id","text","ticker","updated_at","year"
876,"1",660,"2026-02-25T06:52:16.295611Z","Community Relations",0.9901,868,"Community Relations",3.831,"FDX_2024_0070","Information in our ESG Report is not incorporated by reference in, and does not form part of, this Annual Report. We remain committed to helping lift local economies by investing in people and communities where we live and work. In the U.S., this includes seeking diverse suppliers and strengthening our supply chain by sourcing from small, minority-, and women-owned businesses. We have a history of supporting diverse and inclusive nonprofit and community empowerment organizations to create greater economic opportunity, help amplify diverse voices, and provide access to leadership, educational, and employment opportunities that inspire people to succeed.","FDX","2026-02-25T06:52:16.295621Z",2024
877,"1",1434,"2026-02-25T06:52:18.442152Z","Community Relations",0.9901,869,"Community Relations",1.885,"ORCL_2024_0012","Making a Difference

Each year, through our volunteering and giving programs, Oracle employees donate tens of thousands of volunteer hours and millions of dollars (matched by Oracle) to a wide variety of causes. Oracle and our employees also rise to the occasion in times of crisis.
 

During fiscal 2024, Oracle donated tens of millions of dollars to advance education, protect the natural world and wildlife, strengthen communities and promote health. Among our recent commitments is a $1 million multi-year grant to The National Museum of African American History and Culture, a Smithsonian Institution museum located in Washington, D.C. In fiscal 2024, Oracle approved the donation of technology and consulting services valued at $350,000 to advance the mission of the Military Family Advisory Network.
 

Oracle is committed to being at the forefront of positive social impact through initiatives focused on education, the environment, community and health. Our philanthropic education initiatives, Oracle Academy and the Oracle Education Foundation, help students develop the skills they need to become technology innovators and leaders. Oracle also hosts Design Tech High School, a public charter school, at our Redwood Shores, California campus. Through our nonprofit organization, Oracle Health Foundation, we deliver pediatric grants and school-based wellness programs to create healthier tomorrows and stronger communities.","ORCL","2026-02-25T06:52:18.442163Z",2024
878,"1",809,"2026-02-25T06:52:20.383532Z","Community Relations",0.99,870,"Community Relations",1.631,"ALGN_2023_0012","As of December 31, 2022, we had donated more than $2.5 million to Operation Smile. 
•
For 15 years we have supported America’s ToothFairy, an organization with a mission to ensure underserved children in the United States have access to dental care and learn about oral health by supporting nonprofit clinics and community partners. As of December 31, 2022, we have provided almost $2 million for the foundation’s operational expenses and children’s oral health programs. We also provide product donations to the dental community to help patients in need of healthy, beautiful smiles. For more information on our charitable and community efforts, please refer to the Corporate Social Responsibility portion of our corporate website located at 
https://www.aligntech.com/about/corporate_social_responsibility
.","ALGN","2026-02-25T06:52:20.383543Z",2023
879,"1",986,"2026-02-25T06:52:21.575132Z","Community Relations",0.99,871,"Community Relations",0.942,"DECK_2020_0037","Charitable Giving and Volunteering.

Our charitable contributions, product donations, and employee volunteer efforts are an essential part of our culture. Since 2006, we have donated over 1 million pairs of shoes to Soles4Souls and Good360, non-profit organizations that distribute shoes to those in need. During fiscal year 2020, we donated $1,700 to various non-profit organizations. Additionally, we have committed over $1,000 in funds and product donations to address the impacts of the COVID-19 pandemic on the communities in which we operate. Further, during fiscal year 2020, we dedicated our strategic giving and engagement efforts to categories related to our SDGs, our business, and our communities. Our community-engagement efforts focused on arts and culture, human services, education, international affairs, environment and animal welfare, and health and society. We encourage our employees to volunteer by compensating them for up to 24 hours of volunteer time each year.","DECK","2026-02-25T06:52:21.575143Z",2020
880,"1",1427,"2026-02-25T06:52:23.247443Z","Community Relations",0.99,872,"Community Relations",1.389,"LH_2024_0087","With the help of Cards for Hospitalized Kids, close to 8,000 cards were distributed to children and their families staying at Ronald McDonald Houses or receiving treatment at nonprofit children’s hospitals. The Labcorp Charitable Foundation made a financial donation to the 39 supported charities. The Company's global colleagues also support the local communities where they live and work. In observation of Childhood Cancer Awareness Month, Company colleagues in Geneva, Switzerland supported ARFEC (Association Romande des Familles d’Enfants atteints d’un Cancer) to benefit hospitalized children and their families through toy drives, the creation and sale of a calendar, and participation in the Geneva 20-kilometer race. Dynacare, a Company subsidiary based in Canada, teamed up with Diabetes Canada to organize the #Dyncare4Diabetes campaign for the second consecutive year. The campaign raised awareness of diabetes and provides accessible and free testing for at risk individuals. In addition to offering free hemoglobin A1C testing at all Dynacare laboratory locations across the Greater Toronto Area and at mobile community clinics, Dynacare donated 50 cents to Diabetes Canada for every individual that participated in the campaign, up to a total of $25,000. Customers 
The Company provides its services to a broad range of customers across Dx and BLS. The primary customer groups serviced by the Company include:
•","LH","2026-02-25T06:52:23.247459Z",2024
881,"1",1447,"2026-02-25T06:52:24.983557Z","Community Relations",0.99,873,"Community Relations",1.464,"LOW_2020_0025","In 2019, Lowe’s contributed more than $2 million to disaster relief and mobilized employee volunteers to help communities recovering from natural disasters like Hurricane Dorian, Texas flooding, California wildfires, and tornadoes across the southeast. Lowe's is also passionate about serving its communities and encourages associates to support the neighborhoods where they live and work. Through the Lowe’s Heroes program, funds are allocated to each U.S. and Canadian store for a project in its community that associates can complete together. In 2019, all Lowe’s stores were able to give back to their communities due to this funding. In addition, associates at company headquarters participated in on-campus community projects during the year, including assembling disaster cleanup buckets to be deployed to impacted areas after natural disasters and building beds that were donated to Sleep in Heavenly Peace, a nonprofit partner with a goal to end child bedlessness across the United States. Lowe's is also dedicated to helping each other in times of need. Our 
Lowe’s Employee Relief Fund
, made possible through associate donations and company matching, supports associates in times of significant, unforeseen financial hardship. In 2019, Lowe’s distributed over $2 million, helping 2,151 associates in need. For more information on Lowe’s partnerships and latest community improvement projects, visit 
Newsroom.Lowes.com/Responsibility
.","LOW","2026-02-25T06:52:24.983566Z",2020
882,"1",1039,"2026-02-25T06:52:26.620739Z","Community Relations",0.99,874,"Community Relations",1.245,"XEL_2023_0019","STRENGTHEN OUR COMMUNITIES

We provide a fundamental service, powering communities with safe, reliable, affordable and increasingly clean energy.
For our local communities, we initiated 40 economic development projects in 2022, which are projected to create over $1.8 billion in capital investments and 2,900 jobs. Additionally, nearly 60% of our supply chain spend was local and we spent approximately $550 million with diverse suppliers. 
Our employees served on more than 520 nonprofit organization or local community boards in 2022. The Xcel Energy Foundation contributed $4.4 million to 426 nonprofit organizations that support its three charitable giving focus areas: STEM Career Pathways, Environmental Sustainability, and Community Vitality. 
The Foundation, Company, employees and retirees also contributed more than $5 million to local communities through Xcel Energy’s annual United Way Giving Campaign and nearly 3,000 volunteers participated in Xcel Energy’s annual Day of Service, supporting more than 100 nonprofit projects.","XEL","2026-02-25T06:52:26.620764Z",2023
883,"1",716,"2026-02-25T06:52:27.952190Z","Community Relations",0.9899,875,"Community Relations",1.052,"CDNS_2023_0008","Community Outreach

We believe it is important that we create meaningful opportunities for employees to connect and contribute to their community. We provide opportunities for paid volunteer time off annually, charitable contribution matching, company-wide volunteer campaigns and international service immersion projects.
During fiscal 2021, we formed the Cadence Giving Foundation with the goal of giving back to the communities where we live and work. This stand-alone, non-profit foundation partners with other charitable initiatives to support critical needs in areas such as diversity, equity and inclusion, environmental sustainability and science, technology, engineering, and mathematics (“STEM”) education.","CDNS","2026-02-25T06:52:27.952202Z",2023
884,"1",1336,"2026-02-25T06:52:29.448486Z","Community Relations",0.9899,876,"Community Relations",1.194,"HOLX_2023_0021","Community Engagement and Volunteerism
We take the role we play as leaders in the communities where we live and work seriously. Our philanthropic and charitable efforts are an important part of our culture. We center our giving efforts in three specific areas to maximize our impact in ways that align with the values of our employees and customers: (i) women's health, and other healthcare fields in which Hologic operates; (ii) science, technology, engineering, and math education (STEM), especially for underprivileged groups; and (iii) social and racial equality, especially in healthcare. In fiscal 2022, we announced an expansion of our philanthropic activities, pledging to donate $5 million from our charitable fund over the year to further support the communities where our employees live and work. In fiscal 2023, we continued to support a variety of philanthropic activities. We also support employees in giving back to community organizations through volunteering and matching donations. To that end, we further expanded our support for local non-profit groups, by providing our U.S. colleagues an additional paid day off to engage in community service. We also have continued to strengthen our scholarship funds. The Hologic Scholarship Fund awards scholarships of $2,500 to $5,000 for employees' children and grandchildren.","HOLX","2026-02-25T06:52:29.448496Z",2023
885,"1",444,"2026-02-25T06:52:31.136303Z","Community Relations",0.9899,877,"Community Relations",1.386,"ICE_2024_0060","Corporate Giving

Financial education is the cornerstone of our corporate giving efforts, which include support for several organizations. We underwrite financial education programs in the U.S., U.K., India and Israel. We make additional charitable contributions throughout the communities where we have offices and our employees are encouraged to do the same, including through a $5,000 annual match to employees for charities of their choice.","ICE","2026-02-25T06:52:31.136314Z",2024
886,"1",1422,"2026-02-25T06:52:32.638096Z","Community Relations",0.9899,878,"Community Relations",1.203,"LH_2023_0099","With the help of Cards for Hospitalized Kids, close to 8,000 cards were distributed to children and their families staying at Ronald McDonald Houses or receiving treatment at nonprofit children’s hospitals. The Labcorp Charitable Foundation made a financial donation to the 39 supported charities. The Company's global colleagues also support the local communities where they live and work. In observation of Childhood Cancer Awareness Month, Company colleagues in Geneva, Switzerland supported ARFEC (Association Romande des Familles d’Enfants atteints d’un Cancer) to benefit hospitalized children and their families through toy drives, the creation and sale of a calendar and participation in the Geneva 20 kilometer race. Dynacare, a Labcorp company based in Canada, teamed up with Diabetes Canada to organize the #Dyncare4Diabetes campaign for the second consecutive year. The campaign raises awareness of diabetes and provides accessible and free testing for at risk individuals. In addition to offering free hemoglobin A1C testing at all Dynacare laboratory locations across the Greater Toronto Area and at mobile community clinics, Dynacare donated 50 cents to Diabetes Canada for every individual that participated in the campaign, up to a total of $25,000. Customers 
The Company provides its services to a broad range of customers across Dx and DD. The primary customer groups serviced by the Company include:
•","LH","2026-02-25T06:52:32.638105Z",2023
887,"1",1426,"2026-02-25T06:52:34.625195Z","Community Relations",0.9899,879,"Community Relations",1.722,"MSFT_2023_0019","PART I

Item 1

 

In fiscal year 2023, we collaborated with partners and worked within neighborhoods and communities to launch and scale a number of projects and programs, including:
 

•
Working with 103 unique organizations in 165 cities and counties on our Justice Reform Initiative to empower communities and advance racial equity and fairness in the justice system.

•
Increasing access to affordable broadband, devices, and digital literacy training across 14 geographies, including 11 cities and three states in the Black Rural south.

•
Growing our Nonprofit Tech Acceleration for Black and African American Communities program, which uses data, technology, and partnerships to help more than 2,000 local organizations to modernize and streamline operations.

•
Expanding our Technology Education and Learning Support (“TEALS”) program to reach nearly 400 high schools in 21 communities to increase computer science opportunities for Black and African American students. We exceeded our 2020 goal to double the percentage of our transaction volumes with Black- and African American-owned financial institutions by 2023. We are also increasing investment activity with Black- and African American-owned asset managers, which now represent 45 percent of our external manager group, enabling increased funds into local communities. We also met our goal of creating a $100 million program focused on mission-driven banks.","MSFT","2026-02-25T06:52:34.625204Z",2023
888,"1",273,"2026-02-25T06:52:36.840450Z","Community Relations",0.9899,880,"Community Relations",1.947,"STX_2022_0043","Seagate also increased support of health & human services partnerships due to the pandemic, such as support of food banks, clinics, and non-profit organizations providing COVID-19 pandemic health care and relief, while sustaining many of our ongoing community partnerships.","STX","2026-02-25T06:52:36.840474Z",2022
889,"1",1394,"2026-02-25T06:52:38.090699Z","Community Relations",0.9899,881,"Community Relations",0.953,"XEL_2024_0019","STRENGTHEN OUR COMMUNITIES

We provide a fundamental service, powering communities with safe, reliable, competitively priced and increasingly clean energy.
Investing in our communities is important to our collective success. We initiated 18 economic development projects for our local communities in 2023, which are projected to create more than $2.3 billion in capital investments and 1,400 jobs. Nearly 63% of our supply chain spend was local, with approximately $638 million spent with diverse suppliers. 
Approximately 300 employees served on more than 530 nonprofit organizations or local community boards, providing over 28,000 volunteer hours in 2023. Our annual Day of Service attracted 2,500 people who volunteered over 7,200 combined hours at over 120 nonprofit projects across the company’s service footprint. 
In 2023, the Xcel Energy Foundation contributed $4 million to 409 nonprofit organizations that support its three charitable giving focus areas of STEM Career Pathways, Environmental Sustainability, and Community Vitality. Through our 2023 Power Your Purpose Giving Campaign, Xcel Energy employees, contractors and retirees donated more than $2 million to over 1,300 nonprofit and community organizations – exceeding our fundraising goal. Combined with the Xcel Energy Foundation match to local United Way chapters, this campaign raised over $4 million for our communities.","XEL","2026-02-25T06:52:38.090710Z",2024
890,"1",1444,"2026-02-25T06:52:39.627088Z","Community Relations",0.9898,882,"Community Relations",1.24,"BDX_2024_0025","We remain committed to sustaining meaningful, long-term strategic partnerships and programs to help address equitable access to care and advance the health of our communities around the world. This work impacts under-resourced communities, both in developed and underdeveloped countries. Through the recently launched BD Community Investment Fund, we are investing over $2 million across more than 25 communities in FY2025, where BD has a significant footprint and share of the employment market. Grant recipients are community-based nonprofits with missions that are strategically aligned to BD’s health equity strategy and are working to address equal access to healthcare and social determinants of health in their communities. BD also has a longstanding history of associate volunteerism that is enabled through our public-private partnerships and collaborations with non-government organizations. We sponsor volunteer service trips and other meaningful volunteer opportunities to help strengthen health systems and enable an environment that can maintain critical competencies and resources needed to improve delivery of care. Associates are empowered to serve organizations and causes that are important to them in their local communities. This includes a matching gift program, paid time off to volunteer, and an award program to give grants to non-profit organizations in honor of associates who engage in exceptional volunteer efforts.","BDX","2026-02-25T06:52:39.627096Z",2024
891,"1",1433,"2026-02-25T06:52:41.010005Z","Community Relations",0.9898,883,"Community Relations",1.097,"FDX_2020_0016","Our Community

FedEx is committed to actively supporting the communities we serve worldwide through the strategic investment of our people, resources and network. FedEx Cares, our global community engagement program, is one way we work to connect people and possibilities. We provide financial contributions, in-kind charitable shipping services and team member volunteering to help non-profit organizations achieve their goals and make a measurable impact on the world. We focus our effort in the following three focus areas: 

 

•

Global Entrepreneurship
: Providing women and minority entrepreneurs everywhere with the tools they need to succeed.

 

•

Delivering for Good
: Lending our global network and our unparalleled logistics expertise to organizations with mission-critical needs, especially in times of disaster, and to help communities heal, learn and thrive. 

 

•

Sustainable Logistics
: Sharing our global logistics expertise to improve urban mobility and accelerate progress toward more sustainable fleets in order to restore and protect the natural environment. After exceeding our goal to invest $200 million in 200 global communities by 2020 six months early, we launched FedEx Cares 50 by 50 with the goal of positively impacting 50 million people around the world by our 50
th
 anniversary in 2023. FedEx also supports communities throughout the U.S. with its annual FedEx Cares United Way giving campaign.","FDX","2026-02-25T06:52:41.010013Z",2020
892,"1",1434,"2026-02-25T06:52:42.317611Z","Community Relations",0.9898,884,"Community Relations",1.007,"LOW_2021_0028","Investing in Our Communities

Lowe’s legacy has long included a deep commitment to the communities where we live and work. In 2020, the global pandemic forced everyone to live and work differently, but we remained committed to supporting the well-being of our associates, customers, and communities, including healthcare providers and first responders. While adapting our own business to the challenges associated with the COVID-19 pandemic, we witnessed our nonprofit partners’ needs growing rapidly as well. At a time when too many individuals already struggle to have a safe and healthy place to live, small businesses faced unprecedented challenges, especially across minority and rural communities. Determined to help make a difference and putting action behind our words of commitment to our communities, Lowe’s contributed $109 million in pandemic relief to support our communities, including grants to support minority-owned and rural small businesses. Lowe's established a small business grant program in partnership with Local Initiatives Support Corporation (LISC). Throughout 2020, t
he program provided grants of up to $20,000 to 
rural, minority-owned, and women-owned 
small business owners to help meet their most immediate needs. For many, that meant being able to pay rent and utilities, meet payroll, pay outstanding debt to vendors, upgrade technology infrastructure, and support other immediate operational costs.","LOW","2026-02-25T06:52:42.317622Z",2021
893,"1",795,"2026-02-25T06:52:43.825454Z","Community Relations",0.9898,885,"Community Relations",1.229,"LOW_2024_0024","Investing in our Communities

We understand the important role Lowe’s plays in supporting our communities through our philanthropic efforts. With our community engagement initiatives and continued partnerships with nonprofits across the nation, we are revitalizing neighborhoods, improving community spaces, responding when natural disasters strike, and preparing the next generation of skilled tradespeople. We carry out these initiatives with a special focus on veterans, the active military community, and first responders. In 2023, the Lowe’s Foundation established the Gable Grants program, which is a five-year, $50 million commitment to recruit, train, and prepare 50,000 people for skilled trades careers through grants to community and technical colleges and community-based nonprofits.","LOW","2026-02-25T06:52:43.825465Z",2024
894,"1",638,"2026-02-25T06:52:45.420521Z","Community Relations",0.9897,886,"Community Relations",1.305,"CVS_2023_0075","Healthy Community

By working with community-focused organizations and through innovative programs that can be tailored to and executed across different communities, we are driving positive health outcomes and reducing overall health care costs. Our philanthropic strategy, which includes grants made through the CVS Health Foundation, Health Zones initiative and Project Health program, improves health outcomes and reduce health disparities in under-resourced communities. We are investing charitable resources, leveraging CVS Health assets, and working in partnership with non-profits to help our communities be as healthy as possible.","CVS","2026-02-25T06:52:45.420535Z",2023
895,"1",799,"2026-02-25T06:52:46.998391Z","Community Relations",0.9897,887,"Community Relations",1.303,"HLT_2022_0057","The Hilton Effect Foundation (the ""Foundation"") supports mission-aligned nonprofits and local community organizations that serve as partners to amplify our environmental and social impact around the world. Launched in 2019, the Foundation is our primary global philanthropic arm and is registered as a U.S.-based 501(c)(3) charitable organization. The Foundation is dedicated to creating a better world to travel, and in 2021, awarded nearly $2 million in grants to organizations globally supporting recovery, restoration and rebuilding in response to the COVID-19 pandemic, particularly for the populations and locations most severely impacted. Since its inception in 2019, the Foundation has awarded more than $5 million in grants to more than 70 nongovernmental and community-based organizations.","HLT","2026-02-25T06:52:46.998404Z",2022
896,"1",182,"2026-02-25T06:52:52.537751Z","Community Relations",0.9897,888,"Non-ESG",5.214,"KIM_2019_0023","provide unmatched tenant services deriving from decades of experience managing retail properties; and
●
provide communities with a destination for everyday living goods and services.","KIM","2026-02-25T06:52:52.537763Z",2019
897,"1",182,"2026-02-25T06:52:55.732311Z","Community Relations",0.9897,889,"Non-ESG",2.912,"KIM_2020_0028","provide unmatched tenant services deriving from decades of experience managing retail properties; and
●
provide communities with a destination for everyday living goods and services.","KIM","2026-02-25T06:52:55.732318Z",2020
898,"1",476,"2026-02-25T06:52:59.169042Z","Community Relations",0.9897,890,"Community Relations",3.157,"LOW_2015_0017","In 2014, Lowe’s committed more than $2 million and mobilized hundreds of Lowe’s Heroes employee volunteers to help families recover from disasters in 12 states from the Pacific Northwest to New York, while helping others prepare for the threat of hurricanes in Alabama, Florida, Louisiana, New Jersey, and Texas. For more information on Lowe’s partnerships and latest community improvement projects, visit 
Lowes.com/SocialResponsibility
 and 
LowesInTheCommunity.tumblr.com
.","LOW","2026-02-25T06:52:59.169052Z",2015
899,"1",602,"2026-02-25T06:53:01.033617Z","Community Relations",0.9897,891,"Community Relations",1.58,"LOW_2017_0018","Lowe’s is also committed to helping residents of the communities we serve by being there when we’re needed most - when a natural disaster threatens and in the recovery that follows. In 2016, Lowe’s donated nearly $2.1 million and mobilized hundreds of Lowe’s Heroes employee volunteers to help families recover from disasters across the United States. For the second year in a row, 100% of Lowe’s stores in the United States participated in a Lowe’s Heroes volunteer project. For more information on Lowe’s partnerships and latest community improvement projects, visit 
Lowes.com/SocialResponsibility
.","LOW","2026-02-25T06:53:01.033629Z",2017
900,"1",1481,"2026-02-25T06:53:03.416489Z","Community Relations",0.9897,892,"Community Relations",2.094,"LOW_2019_0017","Investing in Our Communities

Lowe’s has a long and proud history of supporting local communities through volunteerism as well as public education and community improvement projects, beginning with the creation of the Lowe’s Foundation in 1957. In 2018, all U.S. Lowe’s stores completed at least one Lowe’s Heroes volunteer project, contributing approximately 200,000 hours to improve spaces in their local communities. Lowe’s and the Lowe’s Foundation donated approximately $46 million to schools and community organizations in the United States, Canada, and Mexico, including disaster relief and rebuilding efforts. Lowe’s continues to work with national nonprofit partners to strengthen and stabilize neighborhoods across the country. In 2018, Lowe’s contributed $7 million and teamed with Habitat for Humanity and Rebuilding Together to provide housing solutions for families across the country. Lowe’s also supported nonprofits including the Hispanic Scholarship Fund, Thurgood Marshall Scholarship, United Negro College Fund, the Boys & Girls Clubs of America, SkillsUSA, The Nature Conservancy and Keep America Beautiful to improve communities and build tomorrow’s leaders. Lowe’s is also committed to helping communities in the days leading up to and months following a natural disaster. In 2018, Lowe’s contributed more than $4 million to disaster relief and mobilized hundreds of volunteers to help communities recovering from storms like Hurricanes Florence and Michael.","LOW","2026-02-25T06:53:03.416500Z",2019
901,"1",292,"2026-02-25T06:53:05.203651Z","Community Relations",0.9897,893,"Community Relations",1.491,"NKE_2021_0021","We increased that annual goal to 2% for fiscal 2022 forward. Our community investments are an important part of our culture in that we also support employees in giving back to community organizations through donations and volunteering, which are matched by the NIKE Foundation where eligible.","NKE","2026-02-25T06:53:05.203663Z",2021
902,"1",372,"2026-02-25T06:53:06.788885Z","Community Relations",0.9896,894,"Community Relations",1.288,"ADSK_2021_0023","On our behalf, the Foundation also administers a discounted software donation program to nonprofit organizations, social and environmental entrepreneurs, and others who are developing design solutions that will shape a more sustainable future. In fiscal 2020, Autodesk committed to target 1% of annual operating margin for the long-term support of the Autodesk Foundation.","ADSK","2026-02-25T06:53:06.788900Z",2021
903,"1",376,"2026-02-25T06:53:08.332448Z","Community Relations",0.9896,895,"Community Relations",1.276,"ADSK_2023_0022","On our behalf, the Foundation also administers a discounted software donation program to nonprofit organizations, social and environmental entrepreneurs, and others who are developing design solutions that will shape a more sustainable future. During fiscal 2020, Autodesk committed to target 1% of annual operating margin for the long-term support of the Autodesk Foundation.","ADSK","2026-02-25T06:53:08.332460Z",2023
904,"1",108,"2026-02-25T06:53:10.351599Z","Community Relations",0.9896,896,"Community Relations",1.72,"ARE_2023_0029","Matching gifts

up to $5,000 per person each calendar year to double the impact of their charitable giving
•","ARE","2026-02-25T06:53:10.351607Z",2023
905,"1",445,"2026-02-25T06:53:12.998791Z","Community Relations",0.9896,897,"Community Relations",2.363,"DLR_2024_0030","We implement wellness challenges that promote physical activity and an active lifestyle, with additional price incentivizes for winners of the challenges. 
​
During 2023, we sought to play an active role in supporting the communities we operate in across North America, EMEA and APAC. This included companywide giving focused on our four areas of philanthropic focus (disaster relief, STEM, sustainability and diversity, equity and inclusion).
​","DLR","2026-02-25T06:53:12.998804Z",2024
906,"1",1337,"2026-02-25T06:53:15.488824Z","Community Relations",0.9896,898,"Community Relations",2.196,"ORCL_2023_0011","Making a Difference

Each year, through our volunteering and giving programs, Oracle employees donate tens of thousands of volunteer hours and millions of dollars (matched by Oracle) to a wide variety of causes. Oracle and our employees also rise to the occasion in times of crisis. During fiscal 2023, through employee donations and Oracle’s matching contributions, we raised more than $1 million for disaster relief and recovery in response to earthquakes in Turkey, hurricanes in the United States and other natural disasters.
 

Oracle also contributes tens of millions of dollars annually to protect the natural world and wildlife, advance education and strengthen communities. Among our recent commitments is a $1 million multi-year grant to The National Museum of African American History and Culture, a Smithsonian Institution museum located in Washington, D.C.

Oracle is committed to being at the forefront of positive social impact through initiatives focused on education, the environment and community. Our philanthropic education initiatives, Oracle Academy and the Oracle Education Foundation, help students develop the skills they need to become technology innovators and leaders. Oracle also hosts Design Tech High School, a public charter school, at our Redwood Shores, California campus.

Index to Financial Statements","ORCL","2026-02-25T06:53:15.488832Z",2023
907,"1",1412,"2026-02-25T06:53:17.254049Z","Community Relations",0.9896,899,"Community Relations",1.456,"WSM_2023_0008","Jude Children’s Research Hospital, No Kid Hungry, The Trevor Project, AIDS Walk, Canada Children’s Hospitals and the Arbor Day Foundation. We raised $4.0 million for St. Jude Children’s Research Hospital during fiscal 2022, which included donations from our customers at time of purchase, special St. Jude-designated product sales where a portion of the sale was donated, employee donations, and donations from the Company. We also support organizations and partners, such as Good360 and Habitat for Humanity, who assist those with damaged or lost homes, or those seeking decent, affordable housing. We give charitable grants, donate our merchandise, donate proceeds from the sale of certain products, and provide matching grants for charitable donations made by our associates. Our Williams-Sonoma, Inc. Foundation also provides need-based grants to our associates directly impacted by federally-declared disasters. We also support our communities through our associates’ time and leadership, and we provide 8 hours of paid Community Involvement Time each year to our eligible associates. Additionally, we brought back opportunities for associates to volunteer their time and talents with curated in-person events that support our local and national nonprofit partners. We believe volunteering deepens our presence in the community, enhances our relationships with customers and strengthens employee engagement.","WSM","2026-02-25T06:53:17.254058Z",2023
908,"1",740,"2026-02-25T06:53:18.760985Z","Community Relations",0.9895,900,"Community Relations",1.187,"DECK_2021_0030","Charitable Giving and Volunteering.

Our charitable contributions, product donations, and employee volunteer efforts are an essential part of our culture. During fiscal year 2021, we donated to various non-profit organizations, and continued to provide monetary support and product donations to address the impacts of the pandemic on the communities in which we operate. Further, during this period we dedicated our strategic giving and community-engagement efforts to categories aligned with our sustainable development goals (SDGs), including DEI, the environment, at-risk youth, education, and community suppo
rt. We also encourage our employees to volunteer by compensating each employee for up to 24 h
ours of volunteer time each year.","DECK","2026-02-25T06:53:18.760999Z",2021
909,"1",1408,"2026-02-25T06:53:20.198906Z","Community Relations",0.9895,901,"Community Relations",1.139,"NDAQ_2021_0095","These organizations included the Equal Justice Initiative, the NAACP’s COVID-19 project and World Central Kitchen’s Restaurants for the People. Additionally, we contributed $10 million to support the Nasdaq Foundation and plan to annually fund the Nasdaq Foundation with approximately one quarter of one percent of our operating profits beginning in 2021. In September 2020, we launched the “Purpose Initiative,” which is designed to advance inclusive growth and prosperity. The Purpose Initiative comprises our philanthropic, community outreach, corporate sustainability, and employee volunteerism programs, all designed to leverage our unique place at the center of capital creation, markets, and technology and drive stronger economies, more equitable opportunities and contribute to a more sustainable world. We also relaunched the Nasdaq Foundation in September 2020, with a renewed mission focused on two primary goals: (i) reimagining investor engagement to equip under-represented communities with the financial knowledge to share in the wealth that markets create; and (ii) leveraging our investment in the Nasdaq Entrepreneurial Center alongside new strategic partnerships with organizations that can help build a deeper, data-led understanding of where the challenges are greatest, what existing efforts could be amplified, and how the Nasdaq Foundation can make new and distinctive contributions.","NDAQ","2026-02-25T06:53:20.198915Z",2021
910,"1",523,"2026-02-25T06:53:21.703695Z","Community Relations",0.9894,902,"Community Relations",1.244,"AWK_2024_0078","EBRG members also have the opportunity to impact the communities in which the Company serves through service projects, including the annual Juneteenth Unity Walk that supported the National Alliance on Mental Illness, an organization that provides advocacy, education, and support for, and public awareness of, mental illness, and projects supported by a partnership with Girl Scout troops to promote environmental stewardship and the importance of careers in science, technology, engineering and mathematics, among others.","AWK","2026-02-25T06:53:21.703704Z",2024
911,"1",1267,"2026-02-25T06:53:23.063006Z","Community Relations",0.9894,903,"Community Relations",1.088,"DECK_2022_0039","Charitable Giving and Volunteering.

Our charitable contributions, product donations, and employee volunteer efforts are an essential part of our culture. Each fiscal year, we contribute to our local communities through monetary donations, volunteer efforts and in-kind donations. During fiscal year 2022, we donated approximately $3,000 to various non-profit organizations, primarily to organizations focused on DEI initiatives, environmental impact mitigation, and community support. We also continued our ‘Art of Kindness’ events, where employees volunteer during a week-long event in our local communities multiple times during the fiscal year. Our employees volunteered over 14,000 hours in fiscal year 2022. Further, our supply chain partners followed our lead and volunteered in their local communities during fiscal year 2022. Our strategic giving and community-engagement efforts continued to be aligned with our SDGs, including DEI, the environment, uplifting youth, education, and community support. We also encourage our employees to volunteer by compensating each employee for up to 24 hours of volunteer time each calendar year and offer incentives for payments to employees’ charity of choice when meeting 100 hours of volunteer time per calendar year.","DECK","2026-02-25T06:53:23.063014Z",2022
912,"1",419,"2026-02-25T06:53:24.664247Z","Community Relations",0.9894,904,"Community Relations",1.316,"NKE_2024_0022","The focus of this investment continues to be inspiring youth to be active through play and sport as well as uniting and inspiring communities to create a better and more equitable future for all. Our community investments are an important part of our culture, and we support employees in giving back to community organizations through volunteering and donations, which are matched by the NIKE Foundation where eligible.","NKE","2026-02-25T06:53:24.664259Z",2024
913,"1",109,"2026-02-25T06:53:27.255437Z","Community Relations",0.9893,905,"Community Relations",2.313,"ARE_2022_0030","Matching gifts

up to $2,500 per person each calendar year to double the impact of their charitable giving

•","ARE","2026-02-25T06:53:27.255469Z",2022
