"annotation_id","annotator","char_count","combined_text","created_at","filing_date","finbert_confidence","finbert_label","id","label","lead_time","paragraph_id","risk_heading","risk_section","split","ticker","updated_at"
1905,"1",1727,"Business and Operating Risks
Our industry is rapidly evolving, including demands for faster deliveries and increased visibility into shipments. We expect to continue to face significant competition on a local, regional, national and international basis. Competitors include the U. S. and other international postal services, various motor carriers, express companies, freight forwarders, air couriers, large transportation and e-commerce companies that have made and continue to make significant investments in their own logistics capabilities, some of whom are currently our customers. We also face competition from start ups and other smaller companies that combine technologies with crowdsourcing to focus on local market needs. Competition may also come from other sources in the future as new technologies are developed. Competitors have cost, operational and organizational structures that differ from ours and may offer services or pricing terms that we are not willing or able to offer. Additionally, to sustain the level of service and value that we deliver to our customers, from time to time we may raise prices and our customers may not be willing to accept these higher prices. If we do not timely and appropriately respond to competitive pressures, including replacing any lost volume or maintaining our profitability, we could be materially adversely affected. Continued transportation market growth may further increase competition. As a result, competitors may improve their financial capacity and strengthen their competitive positions. Business combinations could also result in competitors providing a wider variety of services and products at competitive prices, which could materially adversely affect us.","2026-03-14T07:48:03.315630Z","2022-02-22",0.9598,"Non-ESG",410,"Non-ESG",5.21,"UPS_2022_RISK_007","Business and Operating Risks","Business and Operating Risks","","UPS","2026-03-14T07:48:03.315641Z"
1906,"1",1526,"Increased competition from other companies that supply energy or generation and storage technologies and changes in customer demand for energy could negatively impact Southern Company and its subsidiaries.
The traditional electric operating companies operate under a business model that invests capital to serve customers and recovers those investments and earns a return for investors through state regulation. Southern Power's business model is primarily focused on investing capital or building energy assets to serve creditworthy counterparties using a bilateral contract model. A key premise of these business models is that generating power at power plants achieves economies of scale and produces power at a competitive cost. Customers and stakeholders are increasingly focused on the Registrants' ability to meet rapidly changing demands for new and varied products, services, and offerings. Additionally, the risk of global climate change continues to shape customers' and stakeholders' sustainability goals and energy needs. New technologies such as distributed energy resources and microgrids and increased customer and stakeholder demand for sustainable assets could change the type of assets constructed and/or the methods for cost recovery. Advances in these technologies or changes in laws or regulations could reduce the cost of distributed generation storage technologies or other alternative methods of producing power to a level that is competitive with that of most power generation production or result in","2026-03-14T07:48:11.987413Z","2022-02-17",0.9911,"Climate Change",411,"Climate Change",8.08,"SO_2022_RISK_018","Increased competition from other companies that supply energy or generation and storage technologies and changes in customer demand for energy could negatively impact Southern Company and its subsidiaries.","I-18","","SO","2026-03-14T07:48:11.987422Z"
1907,"1",1908,"If We Violate our DPA That We Entered Into on July 20, 2021, It Could Have a Material Adverse Effect on our Reputation and Consolidated Financial Statements
On July 21, 2021, we entered into a three-year DPA with the U.S. Attorney’s Office that, subject to court proceedings, resolves the previously disclosed U.S. Attorney’s Office investigation into us relating to our lobbying and governmental affairs activities concerning HB 6. Under the DPA, the U.S. Attorney’s Office filed a single charge alleging that we conspired to commit honest services wire fraud. The DPA provides that the U.S. Attorney’s Office will defer any prosecution of such conspiracy charge and any other criminal or civil case against us in connection with the matters identified therein for a three-year period subject to certain obligations of ours, including, but not limited to, the following: (i) continued cooperation with the U.S. Attorney’s Office in all matters relating to the conduct described in the DPA and other conduct under investigation by the U.S. government; (ii) payment of a criminal monetary penalty totaling $230 million, which was paid in 2021; (iii) publish a list of all payments made in 2021 to either 501(c)(4) entities or to entities known by FirstEnergy to be operating for the benefit of a public official, either directly or indirectly, and update the same on a quarterly basis during the term of the DPA; (iv) publication of a public acknowledgement of our conduct, including a statement, as dictated in the DPA, regarding our use of 501(c)(4) entities; and (v) continued implementation and review of our compliance and ethics program, internal controls, policies and procedures designed, implemented and enforced to prevent and detect violations of the U.S. laws throughout its operations, and to take certain related remedial measures. If we are found to have breached the terms of the DPA, the U.S.","2026-03-14T07:48:16.078825Z","2022-02-16",0.9641,"Business Ethics & Values",412,"Business Ethics & Values",3.501,"FE_2022_RISK_003","If We Violate our DPA That We Entered Into on July 20, 2021, It Could Have a Material Adverse Effect on our Reputation and Consolidated Financial Statements","Risks Associated with the Ongoing Investigations","","FE","2026-03-14T07:48:16.078837Z"
1908,"1",968,"Legal, Regulatory, Compliance and Reputational Risks
Significant developments or changes in U.S. laws and policies, such as laws and policies governing non-U.S. trade, manufacturing, and development and investment in the territories and countries where we or our customers operate, or governing the health care system and drug prices, can adversely affect our business and financial statements.  For example, in recent years the U.S. has increased tariffs on certain imported goods and trade tensions between the U.S. and China escalated, with each country imposing significant, additional tariffs on a wide range of goods imported from the other country.  The U.S. and China could impose other types of restrictions such as limitations on government procurement or technology export restrictions, which could affect our access to markets.  These factors have adversely affected, and in the future could further adversely affect, our business and financial statements.","2026-03-14T07:48:22.726378Z","2022-02-23",0.9147,"Non-ESG",413,"Non-ESG",6.047,"DHR_2022_RISK_086","Legal, Regulatory, Compliance and Reputational Risks","Financial and Tax Risks","","DHR","2026-03-14T07:48:22.726389Z"
1909,"1",1265,"The Registrants could be negatively affected by federal and state RPS and/or energy conservation legislation, along with energy conservation by customers (All Registrants).
Changes to current state legislation or the development of Federal legislation that requires the use of clean, renewable, and alternate fuel sources could significantly impact the Utility Registrants, especially if timely cost recovery is not allowed. Federal and state legislation mandating the implementation of energy conservation programs that require the implementation of new technologies, such as smart meters and smart grid, could increase capital expenditures and could significantly impact the Utility Registrants consolidated financial statements if timely cost recovery is not allowed. These energy conservation programs, regulated energy consumption reduction targets, and new  energy consumption technologies could cause declines in customer energy consumption and lead to a decline in the Registrants' revenues. See ITEM 1. BUSINESS — Environmental Matters and Regulation — Renewable and Clean Energy Standards and ""The Registrants are potentially affected by emerging technologies that could over time affect or transform the energy industry"" above for additional information.","2026-03-14T07:48:27.198564Z","2022-02-25",0.987,"Climate Change",414,"Climate Change",3.896,"EXC_2022_RISK_016","The Registrants could be negatively affected by federal and state RPS and/or energy conservation legislation, along with energy conservation by customers (All Registrants).","","","EXC","2026-03-14T07:48:27.198574Z"
1910,"1",384,"Risks Related to Macroeconomic Conditions, Our Business and Our Industry
Our investments in new businesses, products, services and technologies through acquisitions and other strategic investments present many risks, and we may not realize the financial and strategic goals we had contemplated, which could adversely affect our business, financial condition and results of operations.","2026-03-14T07:48:30.365135Z","2021-08-10",0.9877,"Non-ESG",415,"Non-ESG",2.594,"FOXA_2021_RISK_031","Risks Related to Macroeconomic Conditions, Our Business and Our Industry","","","FOXA","2026-03-14T07:48:30.365144Z"
1911,"1",147,"Business and Operating Risks
Unsuccessful clinical trials or procedures relating to products could have a material adverse effect on our prospects.","2026-03-14T07:48:32.308200Z","2022-02-14",0.9897,"Non-ESG",416,"Non-ESG",1.36,"EW_2022_RISK_005","Business and Operating Risks","Business and Operating Risks","","EW","2026-03-14T07:48:32.308212Z"
1912,"1",917,"Risks Related to Ownership of Our Class A Common Stock
Additionally, the stock markets have at times experienced extreme price and volume fluctuations that have affected and may in the future affect the market prices of equity securities of many companies. These fluctuations have, in some cases, been unrelated or disproportionate to the operating performance of these companies. Further, the trading prices of publicly traded shares of companies in our industry have been particularly volatile and may be very volatile in the future. In the past, some companies that have experienced volatility in the market price of their stock have been subject to securities class action litigation. We may be the target of this type of litigation in the future. Securities litigation against us could result in substantial costs and divert our management’s attention from other business concerns, which could harm our business.","2026-03-14T07:48:35.186159Z","2021-03-02",0.6815,"Non-ESG",417,"Non-ESG",2.313,"WDAY_2021_RISK_100","Risks Related to Ownership of Our Class A Common Stock","Risks Related to Financial Matters","","WDAY","2026-03-14T07:48:35.186168Z"
1913,"1",1136,"We may not realize all of the anticipated benefits of our acquisitions, joint ventures or divestitures, or these benefits may take longer to realize than expected.
In pursuing our business strategy, we routinely evaluate targets and enter into agreements regarding possible acquisitions, divestitures and joint ventures. We often compete with others for the same opportunities. To be successful, we conduct due diligence to identify valuation issues and potential loss contingencies, negotiate transaction terms, complete complex transactions and manage post-closing matters such as the integration of acquired businesses. Further, while we seek to mitigate risks and liabilities of such transactions through due diligence, among other things, there may be risks and liabilities that our due diligence efforts fail to discover, that are not accurately or completely disclosed to us or that we inadequately assess. We may incur unanticipated costs or expenses following a completed acquisition, including post-closing asset impairment charges, expenses associated with eliminating duplicate facilities, litigation, and other liabilities.","2026-03-14T07:48:38.428423Z","2022-02-16",0.9369,"Non-ESG",418,"Non-ESG",2.654,"CAT_2022_RISK_016","We may not realize all of the anticipated benefits of our acquisitions, joint ventures or divestitures, or these benefits may take longer to realize than expected.","OPERATIONAL RISKS","","CAT","2026-03-14T07:48:38.428436Z"
1914,"1",2006,"REGULATORY AND LEGAL
Our research and development and manufacturing processes involve the controlled use of hazardous materials, such as toxic and carcinogenic chemicals and various radioactive compounds, and the risk of contamination or injury from these materials cannot be eliminated. In such event, we could be held liable for any resulting damages, and any such liability could be extensive. From time to time new regulations are enacted, and it is difficult to anticipate how such regulations will be implemented and enforced. We continue to evaluate the necessary steps for compliance with regulations as they are enacted. These regulations include, for example, regulations enacted in the EU such as the Registration, Evaluation, Authorization and Restriction of Chemical Substances, or REACH, which requires the registration of and regulates use of certain chemicals, the Restriction on the Use of Certain Hazardous Substances in Electrical and Electronic Equipment Directive, or RoHS, which regulates the use of certain hazardous substances in certain products we manufacture, and the Waste Electrical and Electronic Equipment Directive, or WEEE, which requires the collection, reuse and recycling of waste from certain products we manufacture. These and similar legislation that has been or is in the process of being enacted in Japan, China and various states of the U.S. may require us to re-design our products to ensure compliance with the applicable standards, for example by requiring the use of different types of materials. These redesigns or the use of alternative materials may detrimentally impact the performance of our products, add greater testing lead times for product introductions, result in additional costs or have other similar effects. We are also subject to other substantial regulation relating to environmental, health and safety matters, including occupational health and safety, environmental protection, hazardous substance control, and waste management and disposal.","2026-03-14T07:48:48.520638Z","2021-11-16",0.9452,"Pollution & Waste",419,"Pollution & Waste",9.527,"HOLX_2021_RISK_053","REGULATORY AND LEGAL","REGULATORY AND LEGAL","","HOLX","2026-03-14T07:48:48.520649Z"
1915,"1",440,"Privacy and Protection of Customer Data
matters involves judgment and may not reflect the full range of uncertainties and unpredictable outcomes. We may be exposed to losses in excess of the amount recorded, and such amounts could be material. If any of our estimates and assumptions change or prove to have been incorrect, this could have a material adverse effect on our business, financial position, results of operations, or cash flows.","2026-03-14T07:48:52.301807Z","2022-02-03",0.9658,"Non-ESG",420,"Non-ESG",3.214,"PYPL_2022_RISK_028","Privacy and Protection of Customer Data","Privacy and Protection of Customer Data","","PYPL","2026-03-14T07:48:52.301820Z"
1916,"1",1789,"Business and Operational Risks
We face a wide variety of risks related to health epidemics, pandemics and similar outbreaks, especially of infectious diseases, including COVID-19. Since first reported in late 2019, the COVID-19 pandemic has dramatically impacted the global health and economic environment, including millions of confirmed cases and deaths, business slowdowns or shutdowns, labor shortages, supply chain challenges, changes in government spending and requirements, regulatory challenges, inflationary pressures and market volatility. Although we have, to date, managed to continue most of our operations, we cannot predict the future course of events nor can we assure that this global pandemic, including its economic impact, will not have a material adverse impact on our business, financial position, results of operations and/or cash flows. (For further information relating to the evolving environment, our experience to date, and various steps taken related to the COVID-19 pandemic, see MD&A). Our operations have been and, we expect, will continue to be further impacted by the COVID-19 pandemic. The pandemic likely will continue to impact our workforce, including staffing levels (as a result of illnesses, quarantine, isolation and absenteeism) and adjusted work locations and schedules; our facilities and access to them; those with whom we do business and on whom we rely to continue our operations; travel restrictions; and, overall, our ability to perform as required, at cost and on schedule, and to achieve and increase efficiencies. The pandemic may require us to continue to take extraordinary measures to protect the health and well-being of our employees. We have incurred and will continue to incur additional costs which may not be fully recoverable.","2026-03-14T07:49:00.830906Z","2022-01-27",0.9658,"Human Capital",421,"Human Capital",7.978,"NOC_2022_RISK_033","Business and Operational Risks","Business and Operational Risks","","NOC","2026-03-14T07:49:00.830916Z"
1917,"1",1994,"Risks Related to our Operations, Business and Industry
•Explosion of a boiler or other major facilities.•Disruption in the supply of raw materials, such as wood fiber, energy, or chemicals.•A spill or release of pollutants or hazardous substances.•Closure or curtailment related to environmental concerns.•Labor difficulties.•Disruptions in the transportation infrastructure, including roads, bridges, railroad tracks, and tunnels.•Terrorism or threats of terrorism.•Other operational problems. These events could harm our ability to produce our products and serve our customers and may lead to higher costs and reduced earnings. Extreme Weather Events - Our facilities are susceptible to extreme weather events, which could disrupt our business. Extreme weather events like hurricanes, tornadoes, floods and winter storms have caused disruptions to our business both directly and indirectly in recent history. Climate change may increase the frequency and intensity of these extreme weather events. Certain weather events may cause damage to our facilities and require us to temporarily halt operations. In 2020, Hurricane Laura resulted in widespread damage and power interruption at our DeRidder, Louisiana containerboard mill resulting in a multiple day outage and significant lost production and incremental costs. These types of events may also disrupt our suppliers’ operations and their ability to transport materials to our facilities. Disruptions to the supply chain may cause the cost of goods to temporarily increase. Damage to our facilities may cause insurance premiums to increase and also require us to incur additional costs to mitigate future risks. Reliance on Personnel - We may fail to attract and retain qualified personnel, including key management personnel. Our ability to operate and grow our business depends on our ability to attract and retain employees with the skills necessary to operate and maintain our facilities, produce our products and serve our customers.","2026-03-14T07:49:14.631509Z","2022-02-24",0.6413,"Product Liability",422,"Non-ESG",13.238,"PKG_2022_RISK_009","Risks Related to our Operations, Business and Industry","Risks Related to our Operations, Business and Industry","","PKG","2026-03-14T07:49:14.631519Z"
1918,"1",323,"Risks related to operating in foreign jurisdictions
A significant portion of our operations are conducted in foreign jurisdictions, including jurisdictions presenting a high risk of bribery and corruption, and are subject to the economic, political, legal and business environments of the countries in which we do business.","2026-03-14T07:49:22.731410Z","2022-02-15",0.5554,"Non-ESG",423,"Non-ESG",7.528,"ZTS_2022_RISK_131","Risks related to operating in foreign jurisdictions","Risks related to manufacturing","","ZTS","2026-03-14T07:49:22.731419Z"
1919,"1",1049,"Legal and Regulatory Risks
Litigation may adversely impact our business. From time to time, we are or may become involved in various legal proceedings relating to matters incidental to the ordinary course of our business, including patent, commercial, product liability, breach of contract, employment, class action, whistleblower and other litigation and claims, and governmental and other regulatory investigations and proceedings. In addition, under our charter, we could be required to indemnify and advance expenses to our directors and officers in connection with their involvement in certain actions, suits, investigations and other proceedings. Such matters can be time-consuming, divert management’s attention and resources and cause us to incur significant expenses. Furthermore, because litigation is inherently unpredictable and may not be covered by insurance, there can be no assurance that the results of any litigation matters will not have an adverse impact on our business, results of operations, financial condition or cash flows.","2026-03-14T07:51:00.414825Z","2022-02-28",0.4512,"Corporate Governance",424,"Non-ESG",96.779,"AKAM_2022_RISK_059","Legal and Regulatory Risks","Legal and Regulatory Risks","","AKAM","2026-03-14T07:51:00.414838Z"
1920,"1",1380,"Risks Relating to Our Common Stock
We value constructive input from investors and regularly engage in dialogue with our shareholders regarding strategy and performance. The Board of Directors and management team are committed to acting in the best interests of all of our shareholders. There is no assurance that the actions taken by the Board of Directors and management in seeking to maintain constructive engagement with our shareholders will be successful. Activist shareholders who disagree with our strategy or the way we are managed have sought to effect change, and may seek to effect change in the future, through various strategies that range from private engagement to publicity campaigns, proxy contests, efforts to force transactions not supported by the Board of Directors and litigation. Responding to these actions may be costly and time-consuming, disrupt our operations, divert the attention of our Board of Directors, management and employees, and interfere with our ability to execute our strategic plan and attract and retain qualified executive leadership. A contested election, for example, could also require us to incur substantial legal and public relations fees and proxy solicitation expenses. The perceived uncertainty as to our future direction resulting from activist strategies could also affect the market price and volatility of our common stock.","2026-03-14T07:51:06.155658Z","2021-03-16",0.9937,"Corporate Governance",425,"Corporate Governance",5.176,"DLTR_2021_RISK_044","Risks Relating to Our Common Stock","Risks Relating to Our Common Stock","","DLTR","2026-03-14T07:51:06.155670Z"
1921,"1",1228,"Risks Relating to Our Business
We may experience cost and other inflation. During 2021, we experienced inflationary cost increases of raw materials, such as metals, resins and electronics (including drives and motors), as well as increases in logistics and labor costs, and we expect inflationary cost increases to continue in 2022. We strive for productivity improvements and implement increases in selling prices to help mitigate cost increases in raw materials (especially metals, resins and electronics), logistics, energy and other costs including wages, pension, health care and insurance. We continue to implement operational initiatives in order to mitigate the impacts of this inflation and continuously reduce our costs. However, these actions may not be successful in managing our costs or increasing our productivity and we anticipate inflation to continue with respect to materials (especially resins, copper, steel, stainless steel and electronics) as well as labor and logistics. Continued cost inflation or failure of our initiatives to increase prices, generate cost savings or improve productivity could have a material adverse effect on our business, financial condition, results of operations and cash flows.","2026-03-14T07:51:09.168437Z","2022-02-22",0.9369,"Non-ESG",426,"Non-ESG",2.436,"PNR_2022_RISK_014","Risks Relating to Our Business","Risks Relating to Our Business","","PNR","2026-03-14T07:51:09.168447Z"
1922,"1",1995,"GENERAL RISK FACTORS
Tax liabilities could adversely affect our results of operations. We are subject to income taxes in the United States and numerous foreign jurisdictions. Significant judgment is required in determining our provision for income taxes. We regularly are subject to examination of our tax returns and reports by taxing authorities in the United States federal jurisdiction and various state and foreign jurisdictions, most notably in countries where we earn a routine return and the tax authorities believe substantial value-add activities are performed, as well as countries where we own intellectual property. The final determination of tax audits and any related legal proceedings could materially differ from amounts reflected in our income tax provisions and accruals. In such case, our income tax provision, results of operations and cash flows in the period or periods in which that determination is made could be negatively affected. Tax rules may change in a manner that adversely affects our future reported results of operations or the way we conduct our business. In response to the 2017 Tax Cuts and Jobs Act and to better align our profits with our activities, we implemented certain restructuring in fiscal 2018 and 2019. After our restructuring, most of our income is taxable in the United States with a significant portion qualifying for preferential treatment as FDII (foreign-derived intangible income). Beginning in fiscal 2027, the effective tax rate for FDII increases from 13% to 16%. Further, if U.S. tax rates increase and/or the FDII deduction is eliminated or reduced, both of which have been proposed by the current U.S. presidential administration and Congress, our provision for income taxes, results of operations and cash flows would be adversely (potentially materially) affected beginning as early as the first quarter of fiscal 2022. Also, if our customers move manufacturing operations to the United States, our FDII deduction may be reduced.","2026-03-14T07:51:13.050007Z","2021-11-03",0.9274,"Non-ESG",427,"Non-ESG",3.334,"QCOM_2021_RISK_091","GENERAL RISK FACTORS","GENERAL RISK FACTORS","","QCOM","2026-03-14T07:51:13.050018Z"
1923,"1",1926,"The Duke Energy Registrants’ results of operations may be negatively affected by overall market, economic and other conditions that are beyond their control.
Sustained downturns or sluggishness in the economy generally affect the markets in which the Duke Energy Registrants operate and negatively influence operations. Declines in demand for electricity or natural gas as a result of economic downturns in the Duke Energy Registrants’ regulated service territories will reduce overall sales and lessen cash flows, especially as industrial customers reduce production and, therefore, consumption of electricity and the use of natural gas. Although the Duke Energy Registrants’ regulated electric and natural gas businesses are subject to regulated allowable rates of return and recovery of certain costs, such as fuel and purchased natural gas costs, under periodic adjustment clauses, overall declines in electricity or natural gas sold as a result of economic downturn or recession could reduce revenues and cash flows, thereby diminishing results of operations. The Duke Energy Registrants also monitor the impacts of inflation on the procurement of goods and services and seek to minimize its effects in future periods through pricing strategies, productivity improvements, and cost reductions. Rapidly rising prices as a result of inflation or other factors may impact the ability of the company to recover costs timely or execute on its business strategy including the achievement of growth objectives. Additionally, prolonged economic downturns that negatively impact the Duke Energy Registrants’ results of operations and cash flows could result in future material impairment charges to write-down the carrying value of certain assets, including goodwill, to their respective fair values. The Duke Energy Registrants also sell electricity into the spot market or other competitive power markets on a contractual basis.","2026-03-14T07:51:19.444521Z","2022-02-24",0.9752,"Non-ESG",428,"Non-ESG",5.838,"DUK_2022_RISK_012","The Duke Energy Registrants’ results of operations may be negatively affected by overall market, economic and other conditions that are beyond their control.","OPERATIONAL RISKS","","DUK","2026-03-14T07:51:19.444529Z"
1924,"1",1151,"Sales or issuances of shares of our common stock may adversely affect the market price of our common stock.
Future sales or issuances of common stock or other equity related securities may adversely affect the market price of our common stock, including any shares of our common stock issued to finance capital expenditures, finance acquisitions or repay debt. In October 2020, we established an ""at the market"" equity offering program (the ""2020 ATM Program"") in the amount of $1.5 billion under which we may, from time to time, issue and sell shares of our common stock to or through sales agents up to established limits. As of December 31, 2021, we had $1.0 billion available for sale under the 2020 ATM Program. We expect to refresh our ATM program periodically, which could lead to additional dilution for our stockholders in the future. We may also seek authorization to sell additional shares of common stock through other means which could lead to additional dilution for our stockholders. Please see Note 12 within the Consolidated Financial Statements of this Annual Report on Form 10-K for sales of our common stock under our ATM programs.","2026-03-14T07:55:00.653533Z","2022-02-18",0.9471,"Non-ESG",429,"Non-ESG",220.617,"EQIX_2022_RISK_052","Sales or issuances of shares of our common stock may adversely affect the market price of our common stock.","Risks Related to Our Expansion Plans","","EQIX","2026-03-14T07:55:00.653559Z"
1925,"1",1054,"ESG concerns or negative public perception regarding us and/or our industry could have an adverse effect on our business operations and the price of our common stock.
Further, negative public perception regarding us and/or our industry resulting from, among other things, concerns raised by advocacy groups about climate change impacts of methane and other greenhouse gas emissions, hydraulic fracturing, oil spills, and pipeline explosions coupled with increasing societal expectations on businesses to address climate change and potential consumer use of substitutes to carbon-intensive energy commodities may result in increased costs, reduced demand for our oil, natural gas and NGL production, reduced profits, increased regulation, regulatory investigations and litigation, and negative impacts on our stock price and access to capital markets. These factors could also cause the permits we need to conduct our operations to be challenged, withheld, delayed, or burdened by requirements that restrict our ability to profitably conduct our business.","2026-03-14T07:55:09.527263Z","2022-03-01",0.9891,"Climate Change",430,"Climate Change",8.284,"CTRA_2022_RISK_035","ESG concerns or negative public perception regarding us and/or our industry could have an adverse effect on our business operations and the price of our common stock.","Risks associated with our debt and the provisions of our debt agreements could adversely affect our business, financial position and results of operations.","","CTRA","2026-03-14T07:55:09.527281Z"
1926,"1",267,"Risks Related to Our Business and Industry
Transition to consumption-based business models may adversely affect our revenues and profitability in other areas of our business and as a result may harm our business, operating results, financial condition and cash flows.","2026-03-14T07:55:39.163501Z","2021-06-21",0.9901,"Non-ESG",431,"Non-ESG",29.066,"NTAP_2021_RISK_014","Risks Related to Our Business and Industry","Risks Related to Our Business and Industry","","NTAP","2026-03-14T07:55:39.163510Z"
1927,"1",1855,"Risks Related to Our Ability to Grow Our Business
Quality management plays an essential role in meeting customer requirements, preventing defects, improving our products and services and assuring the safety and efficacy of our products. While we have a quality system that covers the lifecycle of our products, quality and safety issues have and may in the future occur with respect to our products. New or unintended uses of our products (for example, in response to COVID-19 or changing clinical practice) may also raise quality or safety issues. A quality or safety issue may result in adverse inspection reports, voluntary or official action indicated, warning letters, import bans, product recalls (either voluntary or required by FDA or similar governmental authorities in other countries) or seizures, monetary sanctions, injunctions to halt manufacture and distribution of products, civil or criminal sanctions (which may include corporate integrity agreements), costly litigation, refusal of a government to grant approvals and licenses, restrictions on operations or withdrawal of existing approvals and licenses. See “—Risks Related to Legal and Regulatory Matters.” An inability to address a quality or safety issue in an effective and timely manner may also cause negative publicity, a loss of customer confidence in us or our current or future products, which may result in the loss of sales and difficulty in successfully launching new products. Additionally, we have made and continue to make significant investments in assets, including inventory and property, plant and equipment, which relate to potential new products or modifications to existing products. Product quality or safety issues may restrict us from being able to realize the expected returns from these investments, potentially resulting in asset impairments in the future.","2026-03-14T07:55:47.696415Z","2022-02-23",0.8462,"Product Liability",432,"Product Liability",7.996,"BAX_2022_RISK_011","Risks Related to Our Ability to Grow Our Business","Risks Relating to the COVID-19 Pandemic","","BAX","2026-03-14T07:55:47.696426Z"
1928,"1",1047,"Risks Related to Our Business and Operations
There remains uncertainty regarding the duration and breadth of the COVID-19 pandemic. The degree to which the COVID-19 pandemic will continue to adversely impact our business, financial condition, results of operation, cash flows, liquidity and performance, and that of our tenants, will be driven primarily by the emergence of additional variants, the effectiveness, availability and distribution of vaccines, including their efficacy against new variant strains and the willingness of individuals to be vaccinated, the severity and duration of indirect economic and social impacts such as recession, supply chain disruptions, labor market disruptions, inflation, dislocation and volatility in capital markets, job losses, potential longer-term changes in consumer and tenant behavior, as well as current and possible future governmental responses. These uncertainties make it impossible for us to predict with certainty the overall impact that COVID-19 will have on us and our tenants prospectively.","2026-03-14T07:56:06.848174Z","2022-02-25",0.5494,"Community Relations",433,"Non-ESG",18.572,"BXP_2022_RISK_011","Risks Related to Our Business and Operations","Risks Related to Our Business and Operations","","BXP","2026-03-14T07:56:06.848183Z"
1929,"1",1995,"Changes in the regulatory framework under which we operate could adversely affect our business prospects or results of operations.
•Privacy and data protection - We are subject to federal, state and international laws related to privacy and data protection. Europe's General Data Protection Regulation, which went into effect in May 2018, and the California Consumer Privacy Act, which went into effect in January 2020, both include significant penalties for non-compliance. In addition, other states and countries have continued to adopt new privacy laws that apply to us. Generally, attention to privacy and data security requirements is increasing at all levels of government globally, and privacy-related legislation has been introduced or is under consideration in many locations. These regulations could have a significant impact on our businesses.•Regulation of broadband internet access services - In its 2015 Title II Order, the FCC nullified its longstanding ""light touch"" approach to regulating broadband internet access services and ""reclassified"" these services as telecommunications services subject to utilities-style common carriage regulation. The FCC repealed the 2015 Title II Order in December 2017, and returned to its traditional light-touch approach for these services. The 2017 order has been affirmed in part by the D.C. Circuit but may be revisited by the FCC or by Congress. Several states have also adopted or are considering adopting laws or executive orders that would impose net neutrality and other requirements on some of our services (in some cases different from the FCC’s 2015 rules). Although some of these have been challenged in court, the ultimate enforceability and effect of these state rules is uncertain.•""Open Access"" - We hold certain wireless licenses that require us to comply with so-called ""open access"" FCC regulations, which generally require licensees of particular spectrum to allow customers to use devices and applications of their choice.","2026-03-14T08:16:28.615664Z","2022-02-11",0.8999,"Product Liability",434,"Product Liability",1221.212,"VZ_2022_RISK_013","Changes in the regulatory framework under which we operate could adversely affect our business prospects or results of operations.","Regulatory and Legal Risks","","VZ","2026-03-14T08:16:28.615674Z"
1930,"1",1973,"SUMMARY OF RISK FACTORS
Disruptions in deliveries, capacity constraints, production disruptions up-or down-stream, price increases, cyber- related attacks, or decreased availability of raw materials or commodities, including as a result of war, natural disasters, actual or threatened public health emergencies, increased tariffs or import or export restrictions, or other business continuity events, adversely affect our operations and, depending on the length and severity of the disruption, could limit our ability to manufacture products on a timely basis and could harm our financial results. Additionally, nonperformance or underperformance by third-party suppliers could materially impact our ability to perform obligations to our customers, which could result in a customer terminating their contract with us, exposing us to liability, and substantially impairing our ability to compete for future contracts and orders. Furthermore, we depend on multiple routes and modes of transport to acquire components and materials used in our operations. We are vulnerable to disruptions in transport and logistics activities due to weather-related problems, strikes, lockouts, inadequacy of roadways, transportation infrastructure and port facilities, hostilities, acts of terrorism, or other events. We are also subject to fluctuations in the costs of transportation. We may be unable to store components and materials sufficient for more than a limited period of production, which increases our dependence on efficient logistics. In addition, during transport and shipping, our products and/or their components and materials may become damaged. Such factors could also result in liability and significant reputational harm. These factors could adversely impact our ability to deliver quality products, solutions, and services to our customers and may have a substantial adverse impact on our business activities, results of operations, cash flows, and financial condition.","2026-03-14T08:16:37.678259Z","2025-02-06",0.512,"Non-ESG",435,"Non-ESG",8.343,"GEV_2025_RISK_011","SUMMARY OF RISK FACTORS","SUMMARY OF RISK FACTORS","","GEV","2026-03-14T08:16:37.678270Z"
